,Year,Pos,Player,PTS,height,weight,Rank
24001,2014.0,PG,Seth Curry,3.0,188.0,83.0,583
24002,2014.0,PG,Seth Curry,0.0,188.0,83.0,597
24003,2014.0,PG,Seth Curry,3.0,188.0,83.0,583
24004,2015.0,PG,Seth Curry,0.0,188.0,83.0,645
24005,2016.0,PG,Seth Curry,299.0,188.0,83.0,319
24006,2017.0,PG,Seth Curry,898.0,188.0,83.0,94
24007,2014.0,SG,Troy Daniels,42.0,193.0,92.0,496
24008,2015.0,SG,Troy Daniels,176.0,193.0,92.0,429
24009,2015.0,SG,Troy Daniels,46.0,193.0,92.0,534
24010,2015.0,SG,Troy Daniels,53.0,193.0,92.0,525
24011,2015.0,SG,Troy Daniels,77.0,193.0,92.0,503
24012,2016.0,SG,Troy Daniels,242.0,193.0,92.0,340
24013,2017.0,SG,Troy Daniels,551.0,193.0,92.0,199
24014,2014.0,SF,Luigi Datome,83.0,203.0,97.0,451
24015,2015.0,SF,Luigi Datome,105.0,203.0,97.0,473
24016,2015.0,SF,Luigi Datome,11.0,203.0,97.0,611
24017,2015.0,SF,Luigi Datome,94.0,203.0,97.0,484
24018,2014.0,PF,Brandon Davies,144.0,208.0,108.0,394
24019,2015.0,PF,Brandon Davies,142.0,208.0,108.0,449
24020,2015.0,PF,Brandon Davies,126.0,208.0,108.0,462
24021,2015.0,PF,Brandon Davies,16.0,208.0,108.0,603
24022,2014.0,C,Dewayne Dedmon,97.0,213.0,111.0,436
24023,2014.0,C,Dewayne Dedmon,1.0,213.0,111.0,594
24024,2014.0,C,Dewayne Dedmon,37.0,213.0,111.0,505
24025,2014.0,C,Dewayne Dedmon,59.0,213.0,111.0,481
24026,2015.0,C,Dewayne Dedmon,216.0,213.0,111.0,392
24027,2016.0,C,Dewayne Dedmon,255.0,213.0,111.0,335
24028,2017.0,C,Dewayne Dedmon,387.0,213.0,111.0,287
24029,2014.0,SG,Matthew Dellavedova,339.0,193.0,89.0,284
24030,2015.0,SG,Matthew Dellavedova,319.0,193.0,89.0,321
24031,2016.0,PG,Matthew Dellavedova,569.0,193.0,89.0,187
24032,2017.0,PG,Matthew Dellavedova,577.0,193.0,89.0,189
24033,2014.0,C,Gorgui Dieng,286.0,211.0,109.0,308
24034,2015.0,C,Gorgui Dieng,710.0,211.0,109.0,143
24035,2016.0,C,Gorgui Dieng,827.0,211.0,109.0,116
24036,2017.0,PF,Gorgui Dieng,816.0,211.0,109.0,116
24037,2014.0,SF,Shane Edwards,2.0,201.0,99.0,588
24038,2014.0,C,Vitor Faverani,164.0,211.0,117.0,381
24039,2014.0,SG,Carrick Felix,19.0,198.0,91.0,538
24040,2014.0,SG,Jamaal Franklin,39.0,196.0,86.0,501
24041,2015.0,SG,Jamaal Franklin,3.0,196.0,86.0,637
24042,2014.0,C,Rudy Gobert,104.0,216.0,111.0,424
24043,2015.0,C,Rudy Gobert,686.0,216.0,111.0,152
24044,2016.0,C,Rudy Gobert,557.0,216.0,111.0,192
24045,2017.0,C,Rudy Gobert,1137.0,216.0,111.0,55
24046,2014.0,SG,Archie Goodwin,194.0,196.0,90.0,360
24047,2015.0,SG,Archie Goodwin,231.0,196.0,90.0,384
24048,2016.0,PG,Archie Goodwin,505.0,196.0,90.0,216
24049,2017.0,SG,Archie Goodwin,110.0,196.0,90.0,439
24050,2017.0,SG,Archie Goodwin,15.0,196.0,90.0,545
24051,2017.0,SG,Archie Goodwin,95.0,196.0,90.0,453
24052,2014.0,PG,Jorge Gutierrez,62.0,190.0,86.0,478
24053,2015.0,PG,Jorge Gutierrez,53.0,190.0,86.0,525
24054,2015.0,PG,Jorge Gutierrez,16.0,190.0,86.0,603
24055,2015.0,PG,Jorge Gutierrez,37.0,190.0,86.0,550
24056,2016.0,PG,Jorge Gutierrez,22.0,190.0,86.0,520
24057,2014.0,C,Justin Hamilton,26.0,213.0,117.0,520
24058,2014.0,C,Justin Hamilton,0.0,213.0,117.0,597
24059,2014.0,C,Justin Hamilton,26.0,213.0,117.0,520
24060,2015.0,C,Justin Hamilton,219.0,213.0,117.0,390
24061,2015.0,C,Justin Hamilton,66.0,213.0,117.0,511
24062,2015.0,C,Justin Hamilton,153.0,213.0,117.0,443
24063,2017.0,C,Justin Hamilton,442.0,213.0,117.0,251
24064,2014.0,SF,Elias Harris,0.0,203.0,108.0,597
24065,2014.0,SF,Solomon Hill,47.0,201.0,102.0,489
24066,2015.0,SF,Solomon Hill,729.0,201.0,102.0,139
24067,2016.0,SF,Solomon Hill,246.0,201.0,102.0,339
24068,2017.0,SF,Solomon Hill,563.0,201.0,102.0,194
24069,2014.0,SG,Scotty Hopson,1.0,201.0,92.0,594
24070,2014.0,SF,Robbie Hummel,181.0,203.0,97.0,368
24071,2015.0,SF,Robbie Hummel,198.0,203.0,97.0,408
24072,2014.0,SF,Sergey Karasev,37.0,201.0,94.0,505
24073,2015.0,SG,Sergey Karasev,153.0,201.0,94.0,443
24074,2016.0,SF,Sergey Karasev,97.0,201.0,94.0,440
24075,2014.0,PF,Ryan Kelly,472.0,211.0,104.0,228
24076,2015.0,PF,Ryan Kelly,332.0,211.0,104.0,314
24077,2016.0,PF,Ryan Kelly,152.0,211.0,104.0,391
24078,2017.0,PF,Ryan Kelly,25.0,211.0,104.0,529
24079,2014.0,C,Ognjen Kuzmic,15.0,216.0,113.0,544
24080,2015.0,C,Ognjen Kuzmic,20.0,216.0,113.0,590
24081,2014.0,PG,Shane Larkin,132.0,180.0,79.0,406
24082,2015.0,PG,Shane Larkin,470.0,180.0,79.0,243
24083,2016.0,PG,Shane Larkin,566.0,180.0,79.0,189
24084,2014.0,SG,Ricky Ledo,19.0,201.0,88.0,538
24085,2015.0,SG,Ricky Ledo,90.0,201.0,88.0,488
24086,2015.0,SG,Ricky Ledo,1.0,201.0,88.0,644
24087,2015.0,SG,Ricky Ledo,89.0,201.0,88.0,492
24088,2014.0,C,Alex Len,86.0,216.0,117.0,448
24089,2015.0,C,Alex Len,432.0,216.0,117.0,260
24090,2016.0,C,Alex Len,703.0,216.0,117.0,144
24091,2017.0,C,Alex Len,613.0,216.0,117.0,172
24092,2014.0,PG,Ray McCallum,280.0,190.0,86.0,310
24093,2015.0,PG,Ray McCallum,503.0,190.0,86.0,227
24094,2016.0,PG,Ray McCallum,137.0,190.0,86.0,405
24095,2016.0,PG,Ray McCallum,68.0,190.0,86.0,469
24096,2016.0,PG,Ray McCallum,69.0,190.0,86.0,466
24097,2014.0,SG,C.J. McCollum,201.0,190.0,86.0,355
24098,2015.0,SG,C.J. McCollum,424.0,190.0,86.0,270
24099,2016.0,SG,C.J. McCollum,1666.0,190.0,86.0,14
24100,2017.0,SG,C.J. McCollum,1837.0,190.0,86.0,13
24101,2014.0,SG,Ben McLemore,720.0,196.0,88.0,149
24102,2015.0,SG,Ben McLemore,996.0,196.0,88.0,68
24103,2016.0,SG,Ben McLemore,531.0,196.0,88.0,202
24104,2017.0,SG,Ben McLemore,495.0,196.0,88.0,228
24105,2014.0,PG,Gal Mekel,73.0,190.0,86.0,464
24106,2015.0,PG,Gal Mekel,6.0,190.0,86.0,625
24107,2014.0,SF,Tony Mitchell,6.0,201.0,92.0,570
24108,2014.0,PF,Tony Mitchell,22.0,201.0,92.0,532
24109,2014.0,SG,Shabazz Muhammad,143.0,198.0,101.0,396
24110,2015.0,SG,Shabazz Muhammad,512.0,198.0,101.0,224
24111,2016.0,SF,Shabazz Muhammad,863.0,198.0,101.0,102
24112,2017.0,SF,Shabazz Muhammad,772.0,198.0,101.0,128
24113,2014.0,C,Erik Murphy,6.0,208.0,104.0,570
24114,2014.0,PG,Toure' Murry,140.0,196.0,88.0,398
24115,2015.0,SG-PG,Toure' Murry,6.0,196.0,88.0,625
24116,2015.0,PG,Toure' Murry,0.0,196.0,88.0,645
24117,2015.0,SG,Toure' Murry,6.0,196.0,88.0,625
24118,2014.0,PF,Mike Muscala,76.0,211.0,108.0,458
24119,2015.0,PF,Mike Muscala,197.0,211.0,108.0,409
24120,2016.0,C,Mike Muscala,195.0,211.0,108.0,370
24121,2017.0,C,Mike Muscala,435.0,211.0,108.0,256
24122,2014.0,SG,Nemanja Nedovic,26.0,190.0,87.0,520
24123,2014.0,SF,James Nunnally,44.0,201.0,92.0,492
24124,2014.0,SF,James Nunnally,18.0,201.0,92.0,541
24125,2014.0,SF,James Nunnally,26.0,201.0,92.0,520
24126,2014.0,PG,Victor Oladipo,1106.0,193.0,95.0,60
24127,2015.0,SG,Victor Oladipo,1292.0,193.0,95.0,26
24128,2016.0,SG,Victor Oladipo,1153.0,193.0,95.0,46
24129,2017.0,SG,Victor Oladipo,1067.0,193.0,95.0,66
24130,2014.0,C,Kelly Olynyk,607.0,213.0,107.0,178
24131,2015.0,C,Kelly Olynyk,656.0,213.0,107.0,164
24132,2016.0,C,Kelly Olynyk,687.0,213.0,107.0,148
24133,2017.0,C,Kelly Olynyk,678.0,213.0,107.0,152
24134,2014.0,PF,Arinze Onuaku,3.0,206.0,115.0,583
24135,2014.0,PF,Arinze Onuaku,3.0,206.0,115.0,583
24136,2014.0,PF,Arinze Onuaku,0.0,206.0,115.0,597
24137,2015.0,C,Arinze Onuaku,27.0,206.0,115.0,572
24138,2017.0,C,Arinze Onuaku,4.0,206.0,115.0,575
24139,2014.0,C,Mason Plumlee,520.0,211.0,111.0,208
24140,2015.0,C,Mason Plumlee,717.0,211.0,111.0,141
24141,2016.0,C,Mason Plumlee,749.0,211.0,111.0,135
24142,2017.0,C,Mason Plumlee,842.0,211.0,111.0,108
24143,2017.0,C,Mason Plumlee,597.0,211.0,111.0,177
24144,2017.0,C,Mason Plumlee,245.0,211.0,111.0,351
24145,2014.0,SF,Otto Porter,78.0,203.0,89.0,457
24146,2015.0,SF,Otto Porter,445.0,203.0,89.0,252
24147,2016.0,SF,Otto Porter,871.0,203.0,89.0,101
24148,2017.0,SF,Otto Porter,1075.0,203.0,89.0,64
24149,2014.0,PG,Phil Pressey,213.0,180.0,79.0,346
24150,2015.0,PG,Phil Pressey,177.0,180.0,79.0,428
24151,2016.0,PG,Phil Pressey,77.0,180.0,79.0,458
24152,2016.0,PG,Phil Pressey,55.0,180.0,79.0,489
24153,2016.0,PG,Phil Pressey,22.0,180.0,79.0,520
24154,2014.0,C,Miroslav Raduljica,181.0,213.0,113.0,368
24155,2015.0,C,Miroslav Raduljica,8.0,213.0,113.0,620
24156,2014.0,SG,Andre Roberson,75.0,196.0,83.0,460
24157,2015.0,SG,Andre Roberson,228.0,196.0,83.0,385
24158,2016.0,SG,Andre Roberson,337.0,196.0,83.0,291
24159,2017.0,SF,Andre Roberson,522.0,196.0,83.0,214
24160,2014.0,PG,Dennis Schroder,183.0,185.0,78.0,366
24161,2015.0,PG,Dennis Schroder,768.0,185.0,78.0,130
24162,2016.0,PG,Dennis Schroder,879.0,185.0,78.0,98
24163,2017.0,PG,Dennis Schroder,1414.0,185.0,78.0,33
24164,2014.0,SG,Peyton Siva,54.0,183.0,83.0,484
24165,2014.0,SG,Tony Snell,346.0,201.0,90.0,278
24166,2015.0,SF,Tony Snell,435.0,201.0,90.0,255
24167,2016.0,SF,Tony Snell,338.0,201.0,90.0,289
24168,2017.0,SG,Tony Snell,683.0,201.0,90.0,150
24169,2014.0,SF,James Southerland,14.0,203.0,97.0,549
24170,2014.0,SF,James Southerland,0.0,203.0,97.0,597
24171,2014.0,SF,James Southerland,14.0,203.0,97.0,549
24172,2014.0,SG,D.J. Stephens,7.0,203.0,97.0,564
24173,2014.0,SF,Adonis Thomas,14.0,201.0,90.0,549
24174,2014.0,SF,Adonis Thomas,7.0,201.0,90.0,564
24175,2014.0,SF,Adonis Thomas,7.0,201.0,90.0,564
24176,2014.0,SF,Hollis Thompson,461.0,203.0,93.0,230
24177,2015.0,SG,Hollis Thompson,626.0,203.0,93.0,175
24178,2016.0,SG,Hollis Thompson,758.0,203.0,93.0,132
24179,2017.0,SG,Hollis Thompson,205.0,203.0,93.0,375
24180,2017.0,SG,Hollis Thompson,171.0,203.0,93.0,393
24181,2017.0,SG,Hollis Thompson,34.0,203.0,93.0,517
24182,2014.0,PG,Casper Ware,48.0,178.0,79.0,487
24183,2014.0,PF,Royce White,0.0,203.0,95.0,597
24184,2014.0,C,Jeff Withey,190.0,213.0,104.0,363
24185,2015.0,C,Jeff Withey,98.0,213.0,104.0,480
24186,2016.0,C,Jeff Withey,217.0,213.0,104.0,353
24187,2017.0,C,Jeff Withey,146.0,213.0,104.0,412
24188,2014.0,PG,Nate Wolters,417.0,193.0,86.0,245
24189,2015.0,PG,Nate Wolters,42.0,193.0,86.0,544
24190,2015.0,PG,Nate Wolters,25.0,193.0,86.0,578
24191,2015.0,PG,Nate Wolters,17.0,193.0,86.0,599
24192,2014.0,C,Cody Zeller,490.0,213.0,108.0,221
24193,2015.0,C,Cody Zeller,472.0,213.0,108.0,242
24194,2016.0,C,Cody Zeller,638.0,213.0,108.0,161
24195,2017.0,PF,Cody Zeller,639.0,213.0,108.0,160
24196,2015.0,SG,Jordan Adams,94.0,196.0,94.0,484
24197,2016.0,SG,Jordan Adams,7.0,196.0,94.0,553
24198,2015.0,PF,Furkan Aldemir,93.0,208.0,108.0,486
24199,2015.0,SF,Kyle Anderson,74.0,206.0,104.0,505
24200,2016.0,SF,Kyle Anderson,350.0,206.0,104.0,281
24201,2017.0,SG,Kyle Anderson,246.0,206.0,104.0,350
24202,2015.0,PF,Cameron Bairstow,10.0,206.0,113.0,615
24203,2016.0,C,Cameron Bairstow,34.0,206.0,113.0,502
24204,2015.0,PF,Jerrelle Benimon,0.0,203.0,111.0,645
24205,2015.0,C,Sim Bhullar,2.0,226.0,163.0,640
24206,2015.0,C,Tarik Black,379.0,206.0,113.0,297
24207,2015.0,C,Tarik Black,105.0,206.0,113.0,473
24208,2015.0,C,Tarik Black,274.0,206.0,113.0,351
24209,2016.0,C,Tarik Black,133.0,206.0,113.0,410
24210,2017.0,C,Tarik Black,383.0,206.0,113.0,288
24211,2015.0,SF,Bojan Bogdanovic,700.0,198.0,92.0,147
24212,2016.0,SF,Bojan Bogdanovic,887.0,198.0,92.0,97
24213,2017.0,SF,Bojan Bogdanovic,1113.0,198.0,92.0,57
24214,2017.0,SF,Bojan Bogdanovic,783.0,198.0,92.0,124
24215,2017.0,SF,Bojan Bogdanovic,330.0,198.0,92.0,307
24216,2015.0,SG,Jabari Brown,227.0,193.0,97.0,386
24217,2015.0,SG,Markel Brown,216.0,190.0,83.0,392
24218,2016.0,SG,Markel Brown,363.0,190.0,83.0,277
24219,2015.0,SF,Bruno Caboclo,10.0,206.0,98.0,615
24220,2016.0,SF,Bruno Caboclo,3.0,206.0,98.0,568
24221,2017.0,SF,Bruno Caboclo,14.0,206.0,98.0,547
24222,2015.0,C,Clint Capela,32.0,206.0,98.0,560
24223,2016.0,C,Clint Capela,542.0,206.0,98.0,199
24224,2017.0,C,Clint Capela,818.0,206.0,98.0,115
24225,2015.0,PG,Will Cherry,15.0,183.0,83.0,606
24226,2015.0,SG,Patrick Christopher,6.0,196.0,94.0,625
24227,2015.0,PG,Jordan Clarkson,703.0,196.0,87.0,145
24228,2016.0,SG,Jordan Clarkson,1225.0,196.0,87.0,37
24229,2017.0,SG,Jordan Clarkson,1205.0,196.0,87.0,44
24230,2015.0,PF,Jack Cooley,27.0,206.0,117.0,572
24231,2015.0,PG,Bryce Cotton,80.0,185.0,74.0,500
24232,2016.0,PG,Bryce Cotton,8.0,185.0,74.0,548
24233,2016.0,PG,Bryce Cotton,4.0,185.0,74.0,564
24234,2016.0,PG,Bryce Cotton,4.0,185.0,74.0,564
24235,2015.0,SG,Andre Dawkins,3.0,196.0,97.0,637
24236,2015.0,PG,Spencer Dinwiddie,145.0,198.0,90.0,448
24237,2016.0,PG,Spencer Dinwiddie,58.0,198.0,90.0,486
24238,2017.0,PG,Spencer Dinwiddie,432.0,198.0,90.0,259
24239,2015.0,SG,Zoran Dragic,28.0,196.0,90.0,571
24240,2015.0,SG,Zoran Dragic,6.0,196.0,90.0,625
24241,2015.0,SG,Zoran Dragic,22.0,196.0,90.0,583
24242,2015.0,SF,Cleanthony Early,210.0,203.0,95.0,396
24243,2016.0,SF,Cleanthony Early,31.0,203.0,95.0,504
24244,2015.0,SF,James Ennis,312.0,201.0,95.0,324
24245,2016.0,SF,James Ennis,159.0,201.0,95.0,385
24246,2016.0,SF,James Ennis,0.0,201.0,95.0,573
24247,2016.0,SF,James Ennis,16.0,201.0,95.0,533
24248,2016.0,SF,James Ennis,143.0,201.0,95.0,400
24249,2017.0,SF,James Ennis,429.0,201.0,95.0,261
24250,2015.0,PG,Tyler Ennis,121.0,190.0,87.0,464
24251,2015.0,PG,Tyler Ennis,22.0,190.0,87.0,583
24252,2015.0,PG,Tyler Ennis,99.0,190.0,87.0,479
24253,2016.0,PG,Tyler Ennis,206.0,190.0,87.0,360
24254,2017.0,PG,Tyler Ennis,228.0,190.0,87.0,359
24255,2017.0,PG,Tyler Ennis,58.0,190.0,87.0,488
24256,2017.0,PG,Tyler Ennis,170.0,190.0,87.0,394
24257,2015.0,PG,Dante Exum,393.0,198.0,86.0,284
24258,2017.0,PG,Dante Exum,412.0,198.0,86.0,274
24259,2015.0,PG,Tim Frazier,57.0,185.0,77.0,518
24260,2015.0,PG,Tim Frazier,34.0,185.0,77.0,559
24261,2015.0,PG,Tim Frazier,23.0,185.0,77.0,582
24262,2016.0,PG,Tim Frazier,261.0,185.0,77.0,334
24263,2016.0,PG,Tim Frazier,51.0,185.0,77.0,493
24264,2016.0,PG,Tim Frazier,210.0,185.0,77.0,358
24265,2017.0,PG,Tim Frazier,464.0,185.0,77.0,239
24266,2015.0,PG,Langston Galloway,533.0,188.0,90.0,217
24267,2016.0,PG,Langston Galloway,625.0,188.0,90.0,167
24268,2017.0,PG,Langston Galloway,585.0,188.0,90.0,185
24269,2017.0,PG,Langston Galloway,471.0,188.0,90.0,236
24270,2017.0,PG,Langston Galloway,114.0,188.0,90.0,436
24271,2015.0,PF,Aaron Gordon,243.0,206.0,99.0,374
24272,2016.0,PF,Aaron Gordon,719.0,206.0,99.0,143
24273,2017.0,SF,Aaron Gordon,1019.0,206.0,99.0,76
24274,2015.0,PF,Drew Gordon,17.0,206.0,111.0,599
24275,2015.0,SF,Jerami Grant,411.0,203.0,95.0,275
24276,2016.0,SF,Jerami Grant,749.0,203.0,95.0,135
24277,2017.0,SF,Jerami Grant,437.0,203.0,95.0,253
24278,2017.0,SF,Jerami Grant,16.0,203.0,95.0,543
24279,2017.0,SF,Jerami Grant,421.0,203.0,95.0,268
24280,2015.0,PG,Erick Green,146.0,193.0,83.0,447
24281,2016.0,PG,Erick Green,13.0,193.0,83.0,538
24282,2016.0,PG,Erick Green,0.0,193.0,83.0,573
24283,2016.0,PG,Erick Green,13.0,193.0,83.0,538
24284,2015.0,PF,JaMychal Green,62.0,206.0,102.0,514
24285,2015.0,PF,JaMychal Green,8.0,206.0,102.0,620
24286,2015.0,PF,JaMychal Green,54.0,206.0,102.0,523
24287,2016.0,PF,JaMychal Green,578.0,206.0,102.0,183
24288,2017.0,PF,JaMychal Green,689.0,206.0,102.0,148
24289,2015.0,SG,P.J. Hairston,254.0,206.0,102.0,365
24290,2016.0,SF,P.J. Hairston,410.0,206.0,102.0,261
24291,2016.0,SF,P.J. Hairston,286.0,206.0,102.0,326
24292,2016.0,SF,P.J. Hairston,124.0,206.0,102.0,416
24293,2015.0,SG,Gary Harris,188.0,193.0,95.0,418
24294,2016.0,SG,Gary Harris,932.0,193.0,95.0,89
24295,2017.0,SG,Gary Harris,851.0,193.0,95.0,103
24296,2015.0,SG,Joe Harris,136.0,198.0,99.0,453
24297,2016.0,SG,Joe Harris,3.0,198.0,99.0,568
24298,2017.0,SG,Joe Harris,428.0,198.0,99.0,262
24299,2015.0,SG,Rodney Hood,433.0,203.0,93.0,259
24300,2016.0,SG,Rodney Hood,1149.0,203.0,93.0,48
24301,2017.0,SG,Rodney Hood,748.0,203.0,93.0,137
24302,2015.0,SF,Joe Ingles,396.0,203.0,102.0,283
24303,2016.0,SF,Joe Ingles,342.0,203.0,102.0,285
24304,2017.0,SF,Joe Ingles,581.0,203.0,102.0,188
24305,2015.0,PF,Cory Jefferson,183.0,206.0,98.0,423
24306,2016.0,PF,Cory Jefferson,22.0,206.0,98.0,520
24307,2015.0,PF,Grant Jerrett,16.0,208.0,106.0,603
24308,2015.0,PF,Grant Jerrett,7.0,208.0,106.0,623
24309,2015.0,PF,Grant Jerrett,9.0,208.0,106.0,617
24310,2015.0,SG,Nick Johnson,74.0,190.0,91.0,505
24311,2015.0,SG,Tyler Johnson,190.0,193.0,84.0,415
24312,2016.0,SG,Tyler Johnson,314.0,193.0,84.0,308
24313,2017.0,PG,Tyler Johnson,1002.0,193.0,84.0,78
24314,2015.0,SG,Sean Kilpatrick,22.0,193.0,95.0,583
24315,2016.0,SG,Sean Kilpatrick,345.0,193.0,95.0,283
24316,2016.0,SG,Sean Kilpatrick,27.0,193.0,95.0,512
24317,2016.0,SG,Sean Kilpatrick,318.0,193.0,95.0,307
24318,2017.0,SG,Sean Kilpatrick,919.0,193.0,95.0,91
24319,2015.0,C,Alex Kirk,4.0,213.0,111.0,634
24320,2015.0,C,Joffrey Lauvergne,93.0,211.0,99.0,486
24321,2016.0,C,Joffrey Lauvergne,465.0,211.0,99.0,238
24322,2017.0,PF-C,Joffrey Lauvergne,375.0,211.0,99.0,291
24323,2017.0,PF,Joffrey Lauvergne,286.0,211.0,99.0,331
24324,2017.0,C,Joffrey Lauvergne,89.0,211.0,99.0,457
24325,2015.0,PG,Zach LaVine,778.0,196.0,85.0,122
24326,2016.0,SG,Zach LaVine,1150.0,196.0,85.0,47
24327,2017.0,SG,Zach LaVine,889.0,196.0,85.0,96
24328,2015.0,PG,Kalin Lucas,0.0,185.0,88.0,645
24329,2015.0,SG,Devyn Marble,37.0,198.0,90.0,550
24330,2016.0,SG,Devyn Marble,60.0,198.0,90.0,482
24331,2015.0,PF,James Michael,62.0,198.0,90.0,514
24332,2016.0,PF,James Michael,117.0,198.0,90.0,425
24333,2017.0,PF,James Michael,147.0,198.0,90.0,411
24334,2015.0,SG,K.J. McDaniels,487.0,198.0,90.0,233
24335,2015.0,SG,K.J. McDaniels,476.0,198.0,90.0,240
24336,2015.0,SG,K.J. McDaniels,11.0,198.0,90.0,611
24337,2016.0,SF,K.J. McDaniels,89.0,198.0,90.0,447
24338,2017.0,SF,K.J. McDaniels,206.0,198.0,90.0,374
24339,2017.0,SF,K.J. McDaniels,80.0,198.0,90.0,468
24340,2017.0,SF,K.J. McDaniels,126.0,198.0,90.0,429
24341,2015.0,SF,Doug McDermott,109.0,203.0,102.0,468
24342,2016.0,SF,Doug McDermott,764.0,203.0,102.0,128
24343,2017.0,SF,Doug McDermott,592.0,203.0,102.0,179
24344,2017.0,SF,Doug McDermott,447.0,203.0,102.0,245
24345,2017.0,SF,Doug McDermott,145.0,203.0,102.0,414
24346,2015.0,PF,Mitch McGary,201.0,208.0,115.0,404
24347,2016.0,PF,Mitch McGary,26.0,208.0,115.0,513
24348,2015.0,PG,Jerel McNeal,9.0,190.0,90.0,617
24349,2015.0,SG,Elijah Millsap,248.0,198.0,102.0,369
24350,2016.0,SG,Elijah Millsap,36.0,198.0,102.0,499
24351,2017.0,SG,Elijah Millsap,3.0,198.0,102.0,581
24352,2015.0,PF,Nikola Mirotic,833.0,208.0,99.0,105
24353,2016.0,PF,Nikola Mirotic,777.0,208.0,99.0,122
24354,2017.0,PF,Nikola Mirotic,744.0,208.0,99.0,138
24355,2015.0,PF,Eric Moreland,2.0,208.0,107.0,640
24356,2016.0,PF,Eric Moreland,8.0,208.0,107.0,548
24357,2015.0,PG,Shabazz Napier,261.0,185.0,79.0,359
24358,2016.0,PG,Shabazz Napier,203.0,185.0,79.0,366
24359,2017.0,PG,Shabazz Napier,218.0,185.0,79.0,365
24360,2015.0,C,Nerlens Noel,744.0,211.0,103.0,134
24361,2016.0,C,Nerlens Noel,747.0,211.0,103.0,138
24362,2017.0,C,Nerlens Noel,445.0,211.0,103.0,246
24363,2017.0,C,Nerlens Noel,257.0,211.0,103.0,345
24364,2017.0,C,Nerlens Noel,188.0,211.0,103.0,382
24365,2015.0,C,Lucas Nogueira,6.0,213.0,109.0,625
24366,2016.0,C,Lucas Nogueira,65.0,213.0,109.0,472
24367,2017.0,C,Lucas Nogueira,253.0,213.0,109.0,348
24368,2015.0,C,Jusuf Nurkic,426.0,213.0,127.0,267
24369,2016.0,C,Jusuf Nurkic,263.0,213.0,127.0,333
24370,2017.0,C,Jusuf Nurkic,662.0,213.0,127.0,156
24371,2017.0,C,Jusuf Nurkic,358.0,213.0,127.0,297
24372,2017.0,C,Jusuf Nurkic,304.0,213.0,127.0,321
24373,2015.0,PF,Johnny O'Bryant,100.0,206.0,116.0,478
24374,2016.0,PF,Johnny O'Bryant,200.0,206.0,116.0,368
24375,2017.0,PF,Johnny O'Bryant,38.0,206.0,116.0,510
24376,2017.0,PF,Johnny O'Bryant,20.0,206.0,116.0,538
24377,2017.0,PF,Johnny O'Bryant,18.0,206.0,116.0,541
24378,2015.0,SF,Kostas Papanikolaou,182.0,203.0,102.0,425
24379,2016.0,SF,Kostas Papanikolaou,67.0,203.0,102.0,470
24380,2015.0,PF,Jabari Parker,308.0,203.0,113.0,326
24381,2016.0,PF,Jabari Parker,1070.0,203.0,113.0,59
24382,2017.0,PF,Jabari Parker,1025.0,203.0,113.0,75
24383,2015.0,PF,Adreian Payne,213.0,208.0,107.0,394
24384,2015.0,PF,Adreian Payne,5.0,208.0,107.0,632
24385,2015.0,PF,Adreian Payne,208.0,208.0,107.0,397
24386,2016.0,PF,Adreian Payne,132.0,208.0,107.0,411
24387,2017.0,PF,Adreian Payne,63.0,208.0,107.0,480
24388,2015.0,PG,Elfrid Payton,731.0,193.0,83.0,138
24389,2016.0,PG,Elfrid Payton,778.0,193.0,83.0,121
24390,2017.0,PG,Elfrid Payton,1046.0,193.0,83.0,69
24391,2015.0,PF,Dwight Powell,90.0,211.0,108.0,488
24392,2015.0,PF,Dwight Powell,9.0,211.0,108.0,617
24393,2015.0,PF,Dwight Powell,81.0,211.0,108.0,498
24394,2016.0,PF,Dwight Powell,399.0,211.0,108.0,263
24395,2017.0,C,Dwight Powell,516.0,211.0,108.0,218
24396,2015.0,PF,Julius Randle,2.0,206.0,113.0,640
24397,2016.0,PF,Julius Randle,919.0,206.0,113.0,91
24398,2017.0,PF,Julius Randle,975.0,206.0,113.0,84
24399,2015.0,SF,Damjan Rudez,323.0,208.0,103.0,318
24400,2016.0,SF,Damjan Rudez,75.0,208.0,103.0,461
24401,2017.0,SF,Damjan Rudez,82.0,208.0,103.0,464
24402,2015.0,SF,JaKarr Sampson,386.0,211.0,106.0,288
24403,2016.0,SF,JaKarr Sampson,374.0,211.0,106.0,273
24404,2016.0,SF,JaKarr Sampson,240.0,211.0,106.0,341
24405,2016.0,SF,JaKarr Sampson,134.0,211.0,106.0,408
24406,2015.0,PG,Marcus Smart,523.0,193.0,99.0,220
24407,2016.0,PG,Marcus Smart,558.0,193.0,99.0,191
24408,2017.0,SG,Marcus Smart,835.0,193.0,99.0,111
24409,2015.0,PG,Russ Smith,30.0,183.0,74.0,564
24410,2015.0,PG,Russ Smith,5.0,183.0,74.0,632
24411,2015.0,PG,Russ Smith,25.0,183.0,74.0,578
24412,2016.0,PG,Russ Smith,23.0,183.0,74.0,518
24413,2015.0,SG,Nik Stauskas,319.0,198.0,92.0,321
24414,2016.0,SG,Nik Stauskas,617.0,198.0,92.0,171
24415,2017.0,SG,Nik Stauskas,756.0,198.0,92.0,134
24416,2015.0,PG,David Stockton,8.0,180.0,74.0,620
